acid0,acid1,acid2,chlorides,sulphates0,sulphates1,sulphates2,density,score
0.20192307692307698,0.28431372549019607,0.08433734939759038,0.08011869436201781,0.11149825783972125,0.40835266821345706,0.47674418604651153,0.14054366685945752,34.29811139017783
0.27884615384615397,0.08823529411764708,0.16265060240963858,0.06824925816023739,0.1289198606271777,0.3248259860788863,0.3488372093023256,0.10468478889531596,33.558247318979255
0.3076923076923078,0.08823529411764708,0.1987951807228916,0.07418397626112759,0.05226480836236934,0.27378190255220414,0.19767441860465118,0.1212647002120697,65.82410681411659
0.2500000000000001,0.23529411764705882,0.30120481927710846,0.11275964391691393,0.1916376306620209,0.45707656612528996,0.441860465116279,0.18681318681318615,35.52392122673943
0.2500000000000001,0.14705882352941177,0.21084337349397592,0.08902077151335311,0.14285714285714285,0.3201856148491879,0.20930232558139533,0.09735878156930866,66.26935102230658
0.2500000000000001,0.1372549019607843,0.20481927710843376,0.142433234421365,0.09407665505226481,0.22041763341067283,0.4069767441860464,0.16946211683053747,50.112186650700316
0.3750000000000001,0.14705882352941177,0.18674698795180725,0.086053412462908,0.1986062717770035,0.41067285382830626,0.3837209302325581,0.1887410834779253,51.17141263953353
0.43269230769230793,0.1372549019607843,0.20481927710843376,0.10089020771513352,0.0627177700348432,0.24825986078886308,0.29069767441860456,0.10776942355889929,50.17381428873985
0.2596153846153847,0.3529411764705882,0.28313253012048195,0.014836795252225508,0.14634146341463414,0.29698375870069604,0.11627906976744184,0.052631578947366364,82.94932201883273
0.3269230769230771,0.3137254901960784,0.29518072289156627,0.11572700296735905,0.0313588850174216,0.29930394431554525,0.2325581395348837,0.11162521688837401,34.19376768649647
0.3173076923076924,0.22549019607843135,0.30120481927710846,0.14836795252225518,0.013937282229965159,0.3225058004640371,0.25581395348837205,0.21573163678426965,34.09886082623746
0.24038461538461542,0.28431372549019607,0.22289156626506026,0.044510385756676554,0.0348432055749129,0.15545243619489557,0.19767441860465118,0.03181029496819221,49.39659507308685
0.20192307692307698,0.14705882352941177,0.18072289156626506,0.13353115727002968,0.1916376306620209,0.37354988399071926,0.19767441860465118,0.1945247734721427,33.62925934601192
0.5000000000000001,0.15686274509803919,0.30120481927710846,0.11572700296735905,0.08362369337979095,0.22737819025522038,0.13953488372093026,0.09041835357625061,50.31261798410572
0.21153846153846168,0.0784313725490196,0.16265060240963858,0.06231454005934717,0.1289198606271777,0.20649651972157773,0.13953488372093026,0.13321765953345022,32.59235507490786
0.2500000000000001,0.37254901960784315,0.13253012048192772,0.11275964391691393,0.17073170731707318,0.40371229698375866,0.441860465116279,0.21524966261808487,35.121076047624484
0.28846153846153855,0.0980392156862745,0.18072289156626506,0.1572700296735905,0.059233449477351915,0.3758700696055684,0.3488372093023256,0.21149026412184213,66.6633793682766
0.3076923076923078,0.14705882352941177,0.1987951807228916,0.0919881305637982,0.08013937282229966,0.29466357308584684,0.4186046511627906,0.1521110468478888,50.35665361876494
0.22115384615384626,0.21568627450980388,0.18072289156626506,0.06528189910979228,0.1672473867595819,0.3573085846867749,0.2441860465116279,0.04607673028725756,66.49782015588873
0.27884615384615397,0.19607843137254904,0.20481927710843376,0.11572700296735905,0.10452961672473868,0.23665893271461713,0.372093023255814,0.14343551185656622,66.66432347999421
0.18269230769230782,0.29901960784313725,0.024096385542168676,0.07418397626112759,0.06968641114982578,0.24593967517401388,0.47674418604651153,0.1791016001542296,49.87950188299106
0.3076923076923078,0.19607843137254904,0.1987951807228916,0.10089020771513352,0.156794425087108,0.36890951276102085,0.5232558139534884,0.23693850009639306,51.40263093406537
0.24038461538461542,0.1372549019607843,0.16867469879518077,0.09792284866468842,0.1254355400696864,0.21577726218097448,0.17441860465116277,0.055330634278004,65.74828180792484
0.3846153846153847,0.12745098039215685,0.29518072289156627,0.08011869436201781,0.0627177700348432,0.20881670533642688,0.06976744186046513,0.055716213610949694,65.90996419833222
0.41346153846153855,0.16666666666666666,0.22891566265060243,0.12462908011869434,0.05574912891986063,0.27842227378190254,0.18604651162790697,0.10969732022363843,50.106209905237776
0.3365384615384617,0.2450980392156863,0.13253012048192772,0.0949554896142433,0.13240418118466898,0.38979118329466356,0.30232558139534876,0.11104684788895369,34.25406454166813
0.22115384615384626,0.1372549019607843,0.29518072289156627,0.12462908011869434,0.05574912891986063,0.18097447795823662,0.27906976744186046,0.10969732022363843,33.27575853123401
0.5000000000000001,0.16176470588235292,0.22891566265060243,0.10682492581602374,0.17421602787456447,0.34802784222737815,0.1511627906976744,0.1521110468478888,50.77343427333542
0.35576923076923084,0.1764705882352941,0.18674698795180725,0.06824925816023739,0.11846689895470383,0.23201856148491878,0.2441860465116279,0.06419895893580119,49.90536797489041
0.2692307692307693,0.15686274509803919,0.18072289156626506,0.12759643916913946,0.05574912891986063,0.31090487238979114,0.31395348837209297,0.21476768845190009,49.996490138684486
0.35576923076923084,0.6127450980392157,0.06024096385542169,0.10385756676557864,0.14634146341463414,0.47563805104408347,0.3255813953488372,0.1985733564680956,35.88568502929299
0.2692307692307693,0.0980392156862745,0.16867469879518077,0.0949554896142433,0.17770034843205576,0.35266821345707655,0.26744186046511625,0.09562367457104415,50.03479444156411
0.3269230769230771,0.14705882352941177,0.2349397590361446,0.14540059347181006,0.1637630662020906,0.42459396751740136,0.30232558139534876,0.2080200501253131,67.42064903702618
0.11538461538461542,0.2647058823529411,0.15060240963855423,0.06528189910979228,0.07665505226480837,0.24825986078886308,0.20930232558139533,0.1021785232311565,49.28321927456279
0.23076923076923084,0.16666666666666666,0.32530120481927716,0.10979228486646883,0.1951219512195122,0.38747099767981436,0.5581395348837208,0.1432427221900916,35.45930519351901
0.22596153846153855,0.12745098039215685,0.22289156626506026,0.03560830860534124,0.0627177700348432,0.16473317865429232,0.29069767441860456,0.07036822826296785,32.884731440218744
0.21153846153846168,0.19607843137254904,0.21084337349397592,0.08308605341246292,0.04878048780487805,0.25754060324825984,0.5465116279069766,0.11933680354733056,34.005439573087756
0.29807692307692324,0.2450980392156863,0.3734939759036145,0.086053412462908,0.15331010452961671,0.2853828306264501,0.2441860465116279,0.08328513591671438,67.22014159393967
0.3076923076923078,0.15686274509803919,0.18072289156626506,0.0919881305637982,0.13588850174216027,0.4733178654292343,0.31395348837209297,0.10776942355889929,50.7390644820489
0.24038461538461542,0.11764705882352941,0.10843373493975904,0.10682492581602374,0.1916376306620209,0.34802784222737815,0.372093023255814,0.18411413148255207,33.79810979744368
0.28846153846153855,0.0784313725490196,0.1746987951807229,0.10979228486646883,0.1986062717770035,0.31090487238979114,0.20930232558139533,0.1555812608444178,49.873659645483244
0.2500000000000001,0.18627450980392157,0.1746987951807229,0.07418397626112759,0.20905923344947736,0.3039443155452436,0.4302325581395348,0.10140736456526156,50.635412226875054
0.28846153846153855,0.12745098039215685,0.22289156626506026,0.086053412462908,0.08710801393728224,0.22737819025522038,0.6976744186046511,0.09543088490456952,50.995090520166954
0.29807692307692324,0.29411764705882354,0.22891566265060243,0.30563798219584565,0.041811846689895474,0.19721577726218098,0.30232558139534876,0.20840562945826235,34.366004578299126
0.5288461538461541,0.22549019607843135,0.29518072289156627,0.09792284866468842,0.11149825783972125,0.3201856148491879,0.27906976744186046,0.1482552535184105,35.025527869255335
0.18269230769230782,0.2450980392156863,0.09036144578313253,0.12166172106824924,0.0627177700348432,0.19489559164733178,0.46511627906976744,0.1212647002120697,33.45488290323442
0.3173076923076924,0.0980392156862745,0.15662650602409642,0.0949554896142433,0.0627177700348432,0.14385150812064962,0.6046511627906976,0.10584152689416015,50.176191024459506
0.16346153846153855,0.2892156862745098,0.22891566265060243,0.08011869436201781,0.05226480836236934,0.20649651972157773,0.19767441860465118,0.08309234625024331,49.48644099650981
0.4519230769230771,0.08823529411764708,0.18674698795180725,0.044510385756676554,0.038327526132404185,0.19025522041763337,0.17441860465116277,0.11355311355311315,32.98530251061236
0.1923076923076924,0.2303921568627451,0.16265060240963858,0.05044510385756676,0.04529616724738676,0.14153132250580047,0.20930232558139533,0.0545594756121055,81.87057049899161
0.18269230769230782,0.3627450980392157,0.2530120481927711,0.12462908011869434,0.20557491289198607,0.4361948955916473,0.20930232558139533,0.11740890688259142,34.725172548013695
0.23076923076923084,0.19607843137254904,0.1987951807228916,0.05934718100890206,0.07665505226480837,0.23665893271461713,0.3255813953488372,0.055716213610949694,49.750900925225125
0.3173076923076924,0.03921568627450979,0.18072289156626506,0.026706231454005937,0.04529616724738676,0.06496519721577726,0.3488372093023256,0.05648737227684464,65.4544313400597
0.12500000000000006,0.2647058823529411,0.15662650602409642,0.07418397626112759,0.11846689895470383,0.25754060324825984,0.20930232558139533,0.09196067090803695,49.45705597868731
0.29807692307692324,0.0980392156862745,0.22891566265060243,0.11869436201780414,0.14634146341463414,0.38747099767981436,0.372093023255814,0.16753422016579833,50.70391032643302
0.23076923076923084,0.28431372549019607,0.14457831325301204,0.06824925816023739,0.059233449477351915,0.17865429234338748,0.04651162790697677,0.04299209562367423,81.83111777400218
0.2500000000000001,0.12745098039215685,0.16867469879518077,0.11275964391691393,0.09407665505226481,0.21345707656612528,0.20930232558139533,0.10931174089068563,49.38651483158801
0.10576923076923084,0.15196078431372548,0.16265060240963858,0.06231454005934717,0.11149825783972125,0.25290023201856143,0.3255813953488372,0.15982263350684178,49.379476061682674
0.3653846153846154,0.12745098039215685,0.3614457831325301,0.10979228486646883,0.156794425087108,0.3619489559164733,0.372093023255814,0.12512049354154797,67.80992520352642
0.3173076923076924,0.29411764705882354,0.24096385542168677,0.09792284866468842,0.18118466898954705,0.44547563805104406,0.3255813953488372,0.08983998457682674,35.18966802064466
0.3173076923076924,0.11764705882352941,0.18674698795180725,0.13056379821958455,0.10452961672473868,0.4686774941995359,0.4302325581395348,0.16888374783111715,51.059307977223035
0.3846153846153847,0.1764705882352941,0.44578313253012053,0.10385756676557864,0.1986062717770035,0.35034802784222735,0.48837209302325574,0.1713900134952766,52.56626733294225
0.2500000000000001,0.0784313725490196,0.15060240963855423,0.11275964391691393,0.0627177700348432,0.15777262180974477,0.372093023255814,0.11933680354733056,49.40661351511091
0.3173076923076924,0.11764705882352941,0.22289156626506026,0.11869436201780414,0.09059233449477352,0.27842227378190254,0.3488372093023256,0.0992866782340478,33.825500266730636
0.3653846153846154,0.2745098039215686,0.29518072289156627,0.10979228486646883,0.2961672473867596,0.4918793503480278,0.2441860465116279,0.21765953344900524,35.87311265934315
0.18269230769230782,0.19607843137254904,0.21686746987951808,0.0949554896142433,0.1254355400696864,0.18793503480278423,0.8837209302325579,0.056101792943902495,67.9306133722139
0.3076923076923078,0.3627450980392157,0.20481927710843376,0.0919881305637982,0.0348432055749129,0.13457076566125287,0.18604651162790697,0.20223636013109925,49.747827972722405
0.3269230769230771,0.0,0.29518072289156627,0.12166172106824924,0.05574912891986063,0.3225058004640371,0.25581395348837205,0.14247156352419665,49.894308152032735
0.2500000000000001,0.15686274509803919,0.30120481927710846,0.11275964391691393,0.20209059233449478,0.4686774941995359,0.4069767441860464,0.18295739348371143,35.174776849443056
0.3365384615384617,0.16666666666666666,0.16265060240963858,0.11275964391691393,0.04878048780487805,0.16241299303944312,0.27906976744186046,0.08906882591092824,49.61057866818877
0.35576923076923084,0.14705882352941177,0.1927710843373494,0.086053412462908,0.18118466898954705,0.42227378190255216,0.3953488372093023,0.18295739348371143,51.14543438849333
0.41346153846153855,0.03921568627450979,0.29518072289156627,0.09792284866468842,0.14285714285714285,0.35034802784222735,0.30232558139534876,0.1212647002120697,50.676970410511004
0.3365384615384617,0.7205882352941175,0.05421686746987952,0.10385756676557864,0.14982578397212543,0.4524361948955916,0.27906976744186046,0.19317524580682388,35.95291159596553
0.2692307692307693,0.1764705882352941,0.2771084337349398,0.11275964391691393,0.1986062717770035,0.40371229698375866,0.26744186046511625,0.1702332754964324,34.4895691842256
0.28846153846153855,0.2450980392156863,0.18072289156626506,0.11275964391691393,0.11498257839721254,0.3201856148491879,0.3953488372093023,0.02872566030460888,50.729705746691444
0.35576923076923084,0.1764705882352941,0.15662650602409642,0.22255192878338279,0.10801393728222997,0.3016241299303944,0.19767441860465118,0.26971274339695483,33.89765310945027
0.12500000000000006,0.2450980392156863,0.13253012048192772,0.05341246290801187,0.05574912891986063,0.18561484918793503,0.18604651162790697,0.04222093695777929,65.37625384454809
0.34615384615384626,0.10784313725490197,0.18674698795180725,0.10682492581602374,0.1289198606271777,0.42691415313225056,0.3255813953488372,0.22151532677848706,50.63730606389948
0.3269230769230771,0.06862745098039214,0.22891566265060243,0.086053412462908,0.05574912891986063,0.23433874709976793,0.2441860465116279,0.08849045691151147,49.551011854046095
0.2692307692307693,0.08823529411764708,0.16867469879518077,0.09792284866468842,0.20905923344947736,0.39211136890951276,0.2325581395348837,0.09504530557162028,33.719190373993044
0.29807692307692324,0.11764705882352941,0.18072289156626506,0.0949554896142433,0.13240418118466898,0.3225058004640371,0.1511627906976744,0.11740890688259142,49.68278527388675
0.2692307692307693,0.1372549019607843,0.1385542168674699,0.11275964391691393,0.12195121951219512,0.25290023201856143,0.27906976744186046,0.23038365143628425,49.71935613944197
0.3269230769230771,0.23529411764705882,0.18072289156626506,0.03264094955489613,0.041811846689895474,0.22041763341067283,0.25581395348837205,0.12550607287449367,49.67296853339977
0.22115384615384626,0.19607843137254904,0.15060240963855423,0.13353115727002968,0.11149825783972125,0.4176334106728538,0.2441860465116279,0.2080200501253131,17.3697290940832
0.2596153846153847,0.10784313725490197,0.15662650602409642,0.0919881305637982,0.10104529616724739,0.3039443155452436,0.5348837209302326,0.1521110468478888,50.40843277571807
0.10576923076923084,0.2598039215686274,0.20481927710843376,0.17507418397626112,0.10452961672473868,0.31090487238979114,0.20930232558139533,0.08232118758434481,33.4754792870831
0.42307692307692313,0.12745098039215685,0.1927710843373494,0.13056379821958455,0.17770034843205576,0.31554524361948955,0.30232558139534876,0.1945247734721427,50.768576783037425
0.47115384615384626,0.14705882352941177,0.1927710843373494,0.10385756676557864,0.11498257839721254,0.37122969837587005,0.29069767441860456,0.24368613842298004,67.24057753275888
0.3365384615384617,0.15686274509803919,0.2349397590361446,0.142433234421365,0.14982578397212543,0.3248259860788863,0.16279069767441856,0.24657798342008874,33.86634021966384
0.3173076923076924,0.28431372549019607,0.18072289156626506,0.0919881305637982,0.1637630662020906,0.3016241299303944,0.05813953488372098,0.05976479660690259,49.94899543300305
0.27884615384615397,0.21568627450980388,0.21084337349397592,0.5074183976261127,0.11846689895470383,0.35034802784222735,0.372093023255814,0.1270483902062871,52.17621381392953
0.5192307692307693,0.14705882352941177,0.18072289156626506,0.06528189910979228,0.13240418118466898,0.20881670533642688,0.09302325581395349,0.11162521688837401,49.81041992196161
0.2692307692307693,0.4705882352941177,0.13253012048192772,0.07418397626112759,0.08710801393728224,0.2877030162412993,0.3372093023255814,0.18584923848081658,34.33475336532201
0.23076923076923084,0.37254901960784315,0.15060240963855423,0.1691394658753709,0.20905923344947736,0.45939675174013916,0.3488372093023256,0.13090418353576183,35.332588389646766
0.3365384615384617,0.08823529411764708,0.14457831325301204,0.3323442136498516,0.10452961672473868,0.35498839907192575,0.18604651162790697,0.15365336417967868,83.17830637451176
0.34615384615384626,0.10784313725490197,0.2530120481927711,0.17210682492581603,0.1289198606271777,0.4709976798143851,0.12790697674418605,0.16753422016579833,50.56712259764733
0.3846153846153847,0.19607843137254904,0.13253012048192772,0.13946587537091984,0.07665505226480837,0.28074245939675174,0.30232558139534876,0.14054366685945752,33.87881132140003
0.2596153846153847,0.19607843137254904,0.20481927710843376,0.086053412462908,0.0975609756097561,0.2877030162412993,0.25581395348837205,0.15982263350684178,33.5228041747447
0.3221153846153848,0.08823529411764708,0.14457831325301204,0.3264094955489615,0.18815331010452963,0.39211136890951276,0.25581395348837205,0.16714864083284908,50.92847082717435
0.21153846153846168,0.2450980392156863,0.15662650602409642,0.12462908011869434,0.04878048780487805,0.25522041763341063,0.22093023255813948,0.1359167148640843,33.197298704611946
0.3750000000000001,0.2647058823529411,0.29518072289156627,0.07121661721068248,0.13937282229965156,0.41067285382830626,0.18604651162790697,0.11548101021785229,83.80920615704946
0.28846153846153855,0.21568627450980388,0.15662650602409642,0.08308605341246292,0.14982578397212543,0.32714617169373544,0.18604651162790697,0.19587430113746152,49.97388573833075
0.29807692307692324,0.3529411764705882,0.10843373493975904,0.12462908011869434,0.08362369337979095,0.27146171693735494,0.30232558139534876,0.2003084634663601,33.966185341893514
0.28846153846153855,0.19607843137254904,0.26506024096385544,0.06528189910979228,0.11498257839721254,0.29698375870069604,0.16279069767441856,0.1443994601889358,49.9264512161083
0.21153846153846168,0.1764705882352941,0.09036144578313253,0.13056379821958455,0.11498257839721254,0.2668213457076566,0.27906976744186046,0.12261422787738852,33.214703575445206
0.28846153846153855,0.21568627450980388,0.1987951807228916,0.0949554896142433,0.20209059233449478,0.36890951276102085,0.3953488372093023,0.1827646038172368,34.69069539144136
0.29807692307692324,0.1372549019607843,0.1927710843373494,0.0949554896142433,0.0627177700348432,0.25522041763341063,0.3837209302325581,0.1127819548872182,50.02358401467617
0.5865384615384617,0.40196078431372545,0.1385542168674699,0.23145400593471807,0.059233449477351915,0.24593967517401388,0.25581395348837205,0.1482552535184105,51.65157004421823
0.47115384615384626,0.06862745098039214,0.18072289156626506,0.10979228486646883,0.09407665505226481,0.28074245939675174,0.18604651162790697,0.13668787352997924,49.93061803231944
0.29807692307692324,0.03431372549019608,0.21084337349397592,0.11572700296735905,0.11846689895470383,0.22969837587006958,0.2325581395348837,0.13090418353576183,49.53852291024594
0.3653846153846154,0.392156862745098,0.1987951807228916,0.044510385756676554,0.041811846689895474,0.28074245939675174,0.26744186046511625,0.09041835357625061,66.91467297746112
0.1923076923076924,0.1372549019607843,0.15060240963855423,0.044510385756676554,0.06620209059233449,0.23201856148491878,0.4186046511627906,0.10082899556583769,49.54295678042762
0.29807692307692324,0.18627450980392157,0.24698795180722893,0.11275964391691393,0.013937282229965159,0.29002320185614844,0.5465116279069766,0.11162521688837401,50.85177625217969
0.5000000000000001,0.11764705882352941,0.1987951807228916,0.11869436201780414,0.027874564459930314,0.07192575406032482,0.16279069767441856,0.14054366685945752,49.437904170864904
0.35576923076923084,0.2647058823529411,0.2891566265060241,0.13946587537091984,0.20557491289198607,0.38863109048723893,0.3488372093023256,0.21052631578947256,35.53296195588309
0.29807692307692324,0.20588235294117646,0.18072289156626506,0.05044510385756676,0.11498257839721254,0.23897911832946633,0.17441860465116277,0.083477925583189,49.597196192352264
0.27884615384615397,0.3333333333333333,0.2771084337349398,0.13353115727002968,0.2264808362369338,0.5220417633410673,0.3255813953488372,0.21920185078079868,35.95452150722309
0.4615384615384617,0.1764705882352941,0.24698795180722893,0.11869436201780414,0.09407665505226481,0.23665893271461713,0.25581395348837205,0.1347599768652401,34.116394957934574
0.49038461538461553,0.2450980392156863,0.20481927710843376,0.13946587537091984,0.041811846689895474,0.3758700696055684,0.29069767441860456,0.1443994601889358,34.7742299071693
0.2596153846153847,0.14705882352941177,0.21686746987951808,0.086053412462908,0.14285714285714285,0.2877030162412993,0.22093023255813948,0.23385386543281328,33.450976697185894
0.28846153846153855,0.15686274509803919,0.24096385542168677,0.11275964391691393,0.11149825783972125,0.22273781902552203,0.31395348837209297,0.055716213610949694,82.88361103540038
0.34615384615384626,0.1764705882352941,0.25903614457831325,0.03857566765578635,0.06968641114982578,0.2691415313225058,0.3837209302325581,0.10969732022363843,50.36830616722574
0.16346153846153855,0.05882352941176472,0.16265060240963858,0.05934718100890206,0.06968641114982578,0.22041763341067283,0.25581395348837205,0.15018315018314965,32.59296799290784
0.4615384615384617,0.14705882352941177,0.2771084337349398,0.13353115727002968,0.024390243902439025,0.14617169373549882,0.31395348837209297,0.1347599768652401,50.25130673599721
0.20192307692307698,0.16666666666666666,0.15060240963855423,0.12759643916913946,0.0975609756097561,0.3619489559164733,0.25581395348837205,0.19066898014266442,49.851924806395104
0.28846153846153855,0.1764705882352941,0.24096385542168677,0.10979228486646883,0.14982578397212543,0.3944315545243619,0.31395348837209297,0.16811258916521865,34.38506829623185
0.29807692307692324,0.25490196078431376,0.18072289156626506,0.05934718100890206,0.11149825783972125,0.3225058004640371,0.31395348837209297,0.0875265085791419,66.76110608489837
0.18269230769230782,0.14705882352941177,0.16867469879518077,0.04747774480712165,0.08362369337979095,0.25986078886310904,0.18604651162790697,0.10391363022942102,49.16439018940081
0.28846153846153855,0.25490196078431376,0.21686746987951808,0.05934718100890206,0.14634146341463414,0.27610208816705334,0.1511627906976744,0.11702332754964218,66.33435481651813
0.28846153846153855,0.10784313725490197,0.24096385542168677,0.13649851632047477,0.13588850174216027,0.21809744779582363,0.3953488372093023,0.15828031617505545,50.308931518108004
0.34615384615384626,0.0980392156862745,0.18072289156626506,0.10682492581602374,0.14634146341463414,0.38283062645011595,0.4069767441860464,0.18295739348371143,50.76350614972153
0.3365384615384617,0.21568627450980388,0.13253012048192772,0.13946587537091984,0.14634146341463414,0.36890951276102085,0.1511627906976744,0.14632735685367493,50.2126596859352
0.5384615384615387,0.3333333333333333,0.1927710843373494,0.05341246290801187,0.0627177700348432,0.36658932714617165,0.2441860465116279,0.1480624638519359,34.78593747545746
0.20192307692307698,0.3480392156862745,0.0963855421686747,0.06528189910979228,0.06620209059233449,0.29002320185614844,0.27906976744186046,0.08482745324850782,49.811443561705495
0.27884615384615397,0.2647058823529411,0.2891566265060241,0.13946587537091984,0.11498257839721254,0.36658932714617165,0.29069767441860456,0.17678812415654477,34.62233095182941
0.2500000000000001,0.15686274509803919,0.15662650602409642,0.13353115727002968,0.156794425087108,0.40139211136890945,0.3255813953488372,0.1594370541738961,34.086903432329144
0.3076923076923078,0.25490196078431376,0.18072289156626506,0.10682492581602374,0.14634146341463414,0.30858468677494194,0.26744186046511625,0.08270676691729406,50.45941659241424
0.20192307692307698,0.04901960784313725,0.16867469879518077,0.12166172106824924,0.0627177700348432,0.16009280742459397,0.48837209302325574,0.09041835357625061,49.569852965451226
0.3076923076923078,0.3529411764705882,0.14457831325301204,0.13946587537091984,0.22996515679442509,0.46635730858468677,0.3255813953488372,0.19413919413919345,35.43340967015903
0.34615384615384626,0.16666666666666666,0.22289156626506026,0.15133531157270028,0.17421602787456447,0.42459396751740136,0.25581395348837205,0.2003084634663601,34.612820431470546
0.34615384615384626,0.0784313725490196,0.18072289156626506,0.13946587537091984,0.10801393728222997,0.36890951276102085,0.25581395348837205,0.21476768845190009,66.57253226584797
0.3269230769230771,0.15686274509803919,0.14457831325301204,0.10682492581602374,0.05574912891986063,0.35266821345707655,0.3604651162790698,0.09350298823983039,50.25225142018043
0.23076923076923084,0.16666666666666666,0.15060240963855423,0.06231454005934717,0.11498257839721254,0.22273781902552203,0.25581395348837205,0.07885097358781579,65.85065527013411
0.5769230769230771,0.2745098039215686,0.2771084337349398,0.086053412462908,0.006968641114982578,0.17169373549883987,0.09302325581395349,0.1636784268363236,17.40351368139782
0.1923076923076924,0.49019607843137253,0.0,0.03264094955489613,0.10801393728222997,0.20185614849187933,0.18604651162790697,0.0399074609600909,49.46950487504317
0.3653846153846154,0.4313725490196078,0.29518072289156627,0.07418397626112759,0.12195121951219512,0.3410672853828306,0.18604651162790697,0.16753422016579833,67.66648563602702
0.29807692307692324,0.22549019607843135,0.1927710843373494,0.044510385756676554,0.0627177700348432,0.36426914153132245,0.372093023255814,0.09581646423751522,50.420640429831366
0.2596153846153847,0.16666666666666666,0.27108433734939763,0.11572700296735905,0.17421602787456447,0.4153132250580046,0.3604651162790698,0.16676306149990694,34.686670756049914
