Id,Predicted
403,36.76165237369586
404,40.87901514403039
405,38.59550472464085
406,69.93178108907894
407,67.7240365922979
408,56.47779911944551
409,48.06874526461823
410,49.82796550170594
411,48.95762417147865
412,63.949823966655416
413,36.184626425055086
414,52.64809311298875
415,49.747827972722405
416,37.3553185016783
417,39.00803707036432
418,59.064156878853375
419,53.25424117463421
420,52.88440529134784
421,43.92157375932187
422,54.6419335120538
423,43.773837481374265
424,48.408370518298454
425,62.83133961185604
426,47.13313487351002
427,51.79239567776319
428,40.014503285220215
429,60.28690187987801
430,33.12073206019676
431,49.73964499550475
432,51.25069215462518
433,53.95422590838496
434,66.31298960576866
435,34.65242708297792
436,58.18032322848841
437,40.63595887236546
438,34.48559320970232
439,57.97777666854505
440,45.34615358009365
441,43.48002345964978
442,59.31558481795162
443,55.51674815753225
444,47.195227076482354
445,34.215085525923115
446,36.13720828049373
447,34.57110487825635
448,55.446486605434075
449,66.05232119943035
450,49.96802776794056
451,41.07729416140917
452,50.78392778795746
453,49.62341823305393
454,57.44274979604812
455,49.550321816089664
456,66.39513191455343
457,50.823543045882275
458,43.830990880863055
459,49.22309119768193
460,41.59094945011169
461,73.45653657422643
462,36.35276552643667
463,35.92044915996176
464,56.03785633756099
465,51.02517353622818
466,50.28368944781226
467,46.52885338512031
468,54.305863180488636
469,69.0195333984711
470,49.556633041727956
471,50.4611724368679
472,54.97329127616432
473,62.43292947706639
474,50.93049319926518
475,33.83651941523927
476,37.7628859688956
477,34.69069539144136
478,48.53621873263763
479,59.98875474682499
480,50.6675228707628
481,44.353223337887144
482,57.73786019036118
483,49.43072939635384
484,34.27757923115097
485,56.266897342354014
486,44.74864651627002
487,36.51708366961694
488,47.33224313195234
489,52.23171260677149
490,57.512399415928535
491,66.3729567455404
492,35.05874181258168
493,66.50950217340889
494,51.07185702116985
495,63.48277698888698
496,34.48523784250788
497,47.925548005272496
498,46.825783220422935
499,58.65592381982913
500,58.78985082792734
501,42.32319089815483
502,54.480313615495895
503,51.608276010341505
504,47.17598932858809
505,50.21669955501406
506,40.0596595405991
507,58.907565721609984
508,68.15919376649445
509,35.56555260263084
510,49.089578664764424
511,55.91119388983585
512,52.93599459085166
513,49.304586819096485
514,35.11022871145728
515,63.83997539381577
516,34.508849769473244
517,55.635014244672476
518,49.83301363771492
519,50.1509518177796
520,49.27747318362757
521,50.722828294690004
522,35.3036208368639
523,54.38339052830894
524,39.196872911335895
525,46.24815867489979
526,44.66184560105112
527,66.6633793682766
528,66.68346961747586
529,66.9371069402135
530,54.28035539201789
531,47.787809764654455
532,51.76720005815519
533,56.962024480332154
534,34.258741716109206
535,47.2411269059708
536,36.39172893386716
537,44.41416133576369
538,46.73337855029352
539,57.758210737905124
540,44.15349473312381
541,45.74544671748735
542,37.96912412388745
543,53.0232247763132
544,68.0699919842008
545,34.56635773769605
546,43.96054444910956
547,60.74527470994517
548,65.94246867472148
549,45.07679576883943
550,52.11247671018811
551,53.13023427247198
552,53.83387599403491
553,40.17154565887775
554,52.055110644668055
555,53.5291155668309
556,49.63354192345554
557,58.36697760963344
558,45.88160707787747
559,48.99971774757019
560,56.973320971626435
561,53.194462693433785
562,52.377273616860364
563,33.82291039607193
564,67.07166542167319
565,51.19215344705884
566,47.61269003616281
567,38.37801267852718
568,37.3553185016783
569,36.51708366961694
570,60.61597650325847
571,60.74527470994517
572,42.92084283685343
573,47.57966846021794
574,53.04052863811369
575,58.52779231242969
576,47.64471480414735
577,82.41535709807386
578,44.370509522085456
579,44.539406816503195
580,32.318253847173004
581,50.3603976909982
582,67.30258188108509
583,52.96560449044748
584,39.67185700039639
585,49.494329162796
586,36.7790024235679
587,21.76206904202571
588,34.50075941238174
589,41.45268356405129
590,40.13559857752183
591,51.06212386631168
592,53.75782128081769
593,38.64229068865871
594,52.09235080747852
595,49.41228318266442
596,49.38121997231295
597,50.1883298645019
598,50.26192894351026
599,57.089277867073
600,35.43340967015903
601,49.99407657453494
602,53.526967928276925
603,51.1226060121833
604,35.343555268960074
605,34.91119783984969
606,52.65990343640761
607,38.8173616647567
608,30.92815308395802
609,50.74161626674083
610,52.179121198267325
611,35.8448864813702
612,60.23054629021953
613,55.46790990748209
614,70.26239312101126
615,48.55205045079251
616,54.89067646238814
617,67.35404972255618
618,47.711582828617075
619,39.81068471918345
620,27.888394625324906
621,57.962048083344946
622,49.53441667961351
623,34.80259787672496
624,42.345628658252586
625,44.9134300115318
626,55.111111505082945
627,52.403117431714264
628,49.38031342626685
629,66.05232119943035
630,60.381638148211714
631,39.20650840093934
632,42.12609689206856
633,61.77643652476787
634,45.10643700819367
635,39.702551853331634
636,61.08617911043679
637,43.44215035748798
638,39.6499412208922
639,50.90358694610498
640,45.29537737637464
641,58.09568844475971
642,50.01772640105091
643,50.791045888755015
644,49.4062371267493
645,61.74438056379204
646,39.920091715407985
647,39.89385535130196
648,67.42064903702618
649,41.84329968039564
650,44.54481839076365
651,37.378544125489654
652,55.27334505886471
653,50.30959628620738
654,67.44367904748745
655,58.38540645122877
656,37.008568943220844
657,53.475011404061405
658,43.721435473913836
659,40.85307846901374
660,55.03420558406711
661,45.66538547030413
662,82.66104653510064
663,32.318253847173004
664,48.19866034273024
665,54.945346317424544
666,39.393116928742614
667,47.925548005272496
668,36.35478651722307
669,48.40057829697729
670,52.94545361928572
671,49.746025427809855
672,41.63929131870475
673,45.92771315221467
674,54.36571420971441
675,39.70857166777208
676,48.13710711654465
677,52.94382226369262
678,41.900500824083856
679,29.115140094185392
680,37.35338204969226
681,49.912079998840596
682,50.91346676995193
683,47.506028143740295
684,50.23098674947002
685,49.425616523657126
686,57.91862586457462
687,42.76338722717052
688,45.13017388675857
689,45.37123657660561
690,57.518032714425225
691,54.98480368040135
692,49.50196465029937
693,46.63838579099301
694,36.08303100238231
695,49.95042349109628
696,35.2704226763562
697,66.37730531302506
698,66.24544482039802
699,51.1226060121833
700,62.06284006638863
701,66.57253226584797
702,49.51241386642548
703,49.56629837620774
704,46.72665574870444
705,41.93384571003141
706,46.871879008385385
707,57.89009606005441
708,55.82730149829586
709,50.64842142952673
710,46.61111875285581
711,46.189175326697885
712,34.22576038567219
713,53.834285368250136
714,40.72196233893082
715,64.85467482517386
716,36.79731932704441
717,42.03363608165696
718,63.83997539381577
719,66.97002963805633
720,47.91039645817251
721,49.49549608617171
722,39.75790099863056
723,41.621435181337866
724,50.91063049211721
725,42.54343014648293
726,47.15647106734113
727,66.46996272336493
728,39.920091715407985
729,56.87944696619773
730,50.949506897094196
731,51.70583955397892
732,41.55010287805185
733,57.453126278814956
734,50.51046963239331
735,39.73078992790711
736,67.02030034719131
737,52.55943906395563
738,37.68329169895079
739,36.4377267288787
740,37.052942149029796
741,31.892528521640855
742,57.269114450724615
743,44.13228702044059
744,38.20315477881446
745,44.325361591974044
746,34.595261706810746
747,61.109755617557184
748,50.38299952607938
749,39.746812497130136
750,58.43904180564285
751,49.331281399782696
752,66.27977896149434
753,36.70201786049187
754,56.078334086158065
755,62.01017048856101
756,39.94790142965051
757,32.940819282843016
758,50.14336747539502
759,48.41351251218561
760,49.62446724110508
761,51.74354491978267
762,39.77304436052407
763,43.45292125866167
764,52.364494212061985
765,43.966960519681344
766,55.526721294597024
767,33.450976697185894
768,66.60704785770012
769,36.204777427786446
770,50.17619102445951
771,58.6628124711158
772,58.34002732046862
773,56.52276350163796
774,54.30513987601849
775,40.68006639457732
776,47.492481115993016
777,50.71908554070008
778,53.3732688386971
779,41.341017888615795
780,44.45941494112144
781,47.62588950799786
782,38.34521563929302
783,31.687006876923903
784,55.5606302234374
785,51.06212386631168
786,34.74820341730613
787,49.75151411262975
788,47.17555994102263
789,45.667773893168075
790,49.81144982448999
791,38.675053188021984
792,49.23191809503573
793,54.98046009498987
794,35.17957316160882
795,66.2094989127622
796,53.57983576810555
797,43.91146258903934
798,66.05232119943035
799,69.2776236818669
800,49.58799144163524
801,53.60865420461731
802,51.999407544050925
803,65.51943668043977
804,40.54161626798264
805,45.66538547030413
806,34.283301819318325
807,54.49552771711196
808,58.77794599160607
809,45.93233410336797
810,63.65716956359206
811,43.51531508678184
812,59.362352355673345
813,60.62570940439621
814,51.17944269206712
815,36.12764487327168
816,35.45930519351901
817,48.408370518298454
818,41.44847627500781
819,56.24632627650965
820,42.515986352608174
821,66.08045455284945
822,44.54664090512718
823,60.998007515439966
824,40.967113324572466
825,66.59079906328894
826,49.08419040335605
827,46.614028252656055
828,51.499519917790685
829,59.27141737693523
830,38.649124025151515
831,58.89017793927188
832,42.69394565095973
833,45.61438768199943
834,36.87320193808861
835,37.298777001403295
836,48.47085145328555
837,57.55745286846988
838,49.22053653222158
839,44.27051297855397
840,46.53781121661153
841,60.357955452070826
842,56.679803066652326
843,60.706751425362754
844,42.50824441370424
845,43.029225967513675
846,49.70818588400215
847,66.33172829342972
848,53.40611886386682
849,45.415369482135
850,66.32685510990638
851,50.63730606389948
852,38.94930742993923
853,35.85027898113907
854,32.445959993792655
855,61.48846641079016
856,63.673274873904525
857,47.355902078192095
858,43.47920539417353
859,53.340283634617165
860,54.305863180488636
861,35.9436825394175
862,50.38299952607938
863,66.32480711535943
864,54.67466403926733
865,37.378721383857375
866,40.380081692657065
867,54.4645913209674
868,17.402164870477815
869,50.1537765897873
870,51.43293476268027
871,49.62308532955848
872,34.5662776412559
873,53.13503335945011
874,48.19887775665069
875,47.77412774794161
876,68.07030236921082
877,50.90147107043555
878,42.36843276289738
879,40.082069033166796
880,57.952426807934515
881,42.30977755976665
882,50.626217420553566
883,61.918486549676715
884,51.63544181805049
885,34.61720176833516
886,29.115140094185392
887,50.36892856145117
888,47.98190881994724
889,50.19191812238584
890,56.38698268257984
891,46.76218694942675
892,54.79952329690078
893,50.25789034898054
894,55.08616926375203
895,33.46999039580923
896,34.484789294969
897,32.87253351442173
898,53.02337038839346
899,59.631549558960735
900,57.075958574998594
901,50.627267869778215
902,67.44367904748745
903,47.04266380473753
904,44.862580358739606
905,45.17303069479163
906,36.13275255368872
907,37.63755335894148
908,55.60667597439584
909,50.461866321892735
910,83.31894806030796
911,44.69897934005919
912,16.69182012397498
913,48.05573265528462
914,66.6633793682766
915,68.68273920980329
916,52.71755797873684
917,51.220462470650006
918,44.993131842768605
919,40.83411296878767
920,50.99662077890595
921,37.154542293037245
922,42.50585013878508
923,47.640416975368616
924,58.97793843595503
925,36.005472293352135
926,63.52948775497006
927,46.24104111538575
928,44.63606840603716
929,35.070252087161805
930,36.60436475181728
931,52.72747016138237
932,50.95103484046703
933,51.42161193002507
934,61.253841523392786
935,49.58024713278314
936,44.91638079343983
937,55.879051996598854
938,36.433187983198266
939,47.0451021701286
940,50.76386821198255
941,57.89009606005441
942,52.64809311298875
943,49.25394810557032
944,66.41438522311239
945,39.27432059323015
946,34.80330150192829
947,42.89518949507592
948,53.49078915792931
949,33.90520354620657
950,51.81246173752562
951,49.92433023433069
952,43.15459456201079
953,34.283301819318325
954,41.63929131870475
955,45.65664560510366
956,36.887811289652554
957,66.55637586382875
958,58.5964989819837
959,50.119003393592045
960,32.455826927010186
961,47.360116477103645
962,65.64609772220491
963,49.35226267337279
964,46.13123409169454
965,33.73143178316471
966,40.273682642810805
967,55.406281331955874
968,66.26935102230658
969,64.08181467835064
970,41.25249333856262
971,42.66606826063284
972,41.64569726042515
973,66.82073234167038
974,34.359632531742825
975,38.55735033008334
976,48.49417389435135
977,54.51704694163158
978,37.01817113156288
979,43.91419047400958
980,52.17745061880768
981,49.66394686353967
982,33.804553255133456
983,49.034350280619655
984,49.304586819096485
985,55.50025436142007
986,33.43810153229824
987,54.274815107764425
988,47.925548005272496
989,55.773408071955515
990,56.11086500841342
991,68.45083343936344
992,58.87246387375176
993,58.331662603155294
994,60.76808841040952
995,53.35179056028658
996,37.95898251124709
997,47.66674512495659
998,44.277100917627884
999,58.5964989819837
1000,41.89153910619513
1001,50.50714866962339
1002,36.268532472116924
1003,49.59494819445408
1004,66.05232119943035
1005,68.28836710067142
1006,49.526407829814175
1007,38.569896542009346
1008,45.735191500053794
1009,66.84266293223537
1010,45.92982841716246
1011,39.679873988349456
1012,48.0474683912451
1013,55.31039629990955
1014,50.99747676257533
1015,49.7105307553902
1016,51.424732564886874
1017,33.948952337803846
1018,49.183727889837314
1019,48.49624928838986
1020,55.266240838965416
1021,37.96961254625492
1022,50.23617448182447
1023,43.16884941201042
1024,43.696160804048304
1025,34.6625872678674
1026,50.51417061581411
1027,43.692956426256295
1028,51.26189242917506
1029,53.6730445222723
1030,48.49624928838986
1031,47.3821251852075
1032,66.96312801738044
1033,50.026579546138365
1034,40.69070211048329
1035,46.98109852991702
1036,34.59557398947865
1037,39.451410871006765
1038,53.638041061463774
1039,48.206539117939556
1040,44.94631736938733
1041,83.21053598610536
1042,33.26352455299529
1043,48.98529573997476
1044,34.7297145587942
1045,50.56392281401134
1046,49.65339573742476
1047,45.60453451296385
1048,50.420640429831366
1049,49.43668488943956
1050,52.82499026055109
1051,42.867846624931204
1052,52.12597355096613
1053,71.422222362488
1054,59.27141737693523
1055,55.96935739816095
1056,56.9929990256537
1057,55.117669403298066
1058,40.2915675159937
1059,66.47210253450041
1060,44.746350771004856
1061,61.62670883573324
1062,67.42064903702618
1063,33.65449920851846
1064,49.43964262730244
1065,64.18541169831207
1066,27.348941637150315
1067,34.086903432329144
1068,60.617525959191546
1069,60.29925434413725
1070,38.875712990083514
1071,51.593388608917465
1072,38.07201472385943
1073,43.26249503343856
1074,45.73502272267638
1075,62.21454902417459
1076,50.51417061581411
1077,46.116446281028495
1078,51.75371093797357
1079,34.97867666235952
1080,42.93710199978048
1081,52.833150063571836
1082,46.02263268301862
1083,32.725404042512366
1084,40.955178180308664
1085,49.1918133616249
1086,59.02917635599464
1087,54.4880969495394
1088,53.915647849922614
1089,53.17981387255983
1090,41.511358969997545
1091,51.15859928443076
1092,40.40179916615606
1093,50.51297451922551
1094,65.92985692446189
1095,57.091848280560356
1096,51.22840179822708
1097,34.69277621370323
1098,66.51995647381237
1099,50.05626128450072
1100,46.03113193191899
1101,37.06844439770724
1102,37.79925852514416
1103,60.73497073714753
1104,51.06278041402557
1105,37.06541841984377
1106,55.99759892490258
1107,42.292159782128095
1108,44.95969755157624
1109,47.63727556603628
1110,50.54081143965986
1111,53.02748026930903
1112,50.74015015152571
1113,54.052523345695825
1114,55.349219408244096
1115,52.36519755346195
1116,55.437927655916646
1117,53.176657821913246
1118,54.44757270484157
1119,49.412474167304126
1120,73.97887600522826
1121,45.74446988595835
1122,52.16295924963364
1123,34.63096716589267
1124,46.99169826307204
1125,29.8553812927753
1126,51.915511744714394
1127,55.76416455479412
1128,43.9724531266942
1129,50.55141508021079
1130,45.36803590397646
1131,49.26198141066991
1132,33.392187623651346
1133,54.005353901130114
1134,52.59590672119258
1135,44.076148580451026
1136,58.55155343872496
1137,37.04602972034114
1138,34.3152706228232
1139,33.65449920851846
1140,54.61469670648413
1141,33.49238424797539
1142,47.88392792305816
1143,53.79585525778362
1144,49.422337064067996
1145,58.938136305751456
1146,49.64722318071262
1147,47.04266380473753
1148,54.86261307320722
1149,49.04668809997554
1150,48.30757309527298
1151,39.416253250106394
1152,56.32571731160161
1153,49.87335308828215
1154,38.921041391069444
1155,40.41456369129033
1156,46.344371961435755
1157,43.54062373926558
1158,55.58858443396729
1159,37.70809085698931
1160,55.58858443396729
1161,47.522729816227525
1162,49.41335156940793
1163,52.24722051492459
1164,47.195227076482354
1165,41.644935404647875
1166,51.527322302356254
1167,40.82268241721832
1168,42.38409432452171
1169,49.654818677764986
1170,49.89193739812841
1171,33.49529521644229
1172,49.36697250981424
1173,45.69304914721949
1174,53.13551275391933
1175,57.63993190377155
1176,40.74577288884175
1177,39.67059241573921
1178,46.66354977903472
1179,38.99255474742446
1180,34.91119783984969
1181,52.27202160491323
1182,33.65449920851846
1183,49.688647939894295
1184,82.09940960801585
1185,48.17781867926304
1186,42.16095397045479
1187,49.643733385480495
1188,62.07616791634661
1189,35.98768106251857
1190,38.13021215768534
1191,56.105075511028296
1192,60.124604335585715
1193,45.18881346984679
1194,56.70007847800298
1195,54.68598297974119
1196,34.64093275982954
1197,47.783511118359776
1198,47.14731477774606
1199,56.645146134725074
1200,58.45148971777643
1201,56.41817980394707
1202,40.17354336661731
1203,51.82052790576669
1204,60.669647049019694
1205,47.26144876273862
1206,56.13545984971218
1207,51.917471443989264
1208,59.51917705125859
1209,41.749443156205345
1210,45.70532604469951
1211,50.68327867728411
1212,68.45438927121542
1213,63.573978036614875
1214,43.877862579153195
1215,50.58934036552729
1216,50.92847082717435
1217,52.52187400433405
1218,40.72196233893082
1219,49.89768855143807
1220,35.45930519351901
1221,34.33475336532201
1222,62.84306812725175
1223,44.3821809946609
1224,44.40479344491001
1225,48.057903958864685
1226,61.18181552459364
1227,52.69258136162351
1228,42.13950540807193
1229,47.33823111061662
1230,49.303992332057646
1231,82.91715514702058
1232,32.81430337592211
1233,46.84803790050447
1234,52.08341740328083
1235,50.64438609304142
1236,65.27848076404756
1237,38.8457807630257
1238,46.60977945309154
1239,57.59550177813461
1240,33.90396777045963
1241,40.01962334467186
1242,67.24057753275888
1243,55.53320069030857
1244,50.4611724368679
1245,50.94158959038988
1246,57.13639890810921
1247,56.24207183298857
1248,46.98859425226225
1249,57.677131123212675
1250,46.76689587837954
1251,45.493801674608
1252,67.45545122782843
1253,45.66966023493555
1254,35.76472803250522
1255,67.14123348769908
1256,44.708514971399396
1257,63.00521273013334
1258,50.205825078559464
1259,50.741408382074404
1260,28.652592126981805
1261,61.38091518539901
1262,56.86520574226705
1263,53.59130263749263
1264,66.57253226584797
1265,53.20521256444317
1266,33.28171122072512
1267,58.726283459784625
1268,50.91346676995193
1269,35.73751232017257
1270,35.90501159057335
1271,40.28827649519686
1272,47.213988193294746
1273,47.083462798301866
1274,59.02917635599464
1275,62.82403500740763
1276,55.21518764259229
1277,60.74527470994517
1278,41.900500824083856
1279,39.086140672524444
1280,47.98190881994724
1281,64.26110115832788
1282,48.22148525989094
1283,54.24632708220875
1284,49.79650062681561
1285,50.445944088046645
1286,55.96935739816095
1287,35.59912520269554
1288,34.09518510357268
1289,54.09776023173689
1290,53.875310413851224
1291,36.4377267288787
1292,49.997351602056646
1293,63.59714334566602
1294,43.308656362650524
1295,36.26621760075364
1296,47.273685831114285
1297,52.94381932024485
1298,53.64244228680404
1299,64.95138393627222
1300,56.135896989985106
1301,33.42769825223254
1302,46.213598543153445
1303,26.891707599609706
1304,61.51968605106518
1305,40.98126820792895
1306,43.469059124916676
1307,44.370509522085456
1308,60.859116779201024
1309,55.81148999093061
1310,49.65117157295811
1311,49.304586819096485
1312,68.32259951595493
1313,49.987558935278045
1314,51.8773896773792
1315,57.91290602555984
1316,47.337721389946545
1317,36.80956880024413
1318,36.00454049069549
1319,60.9837009868761
1320,57.48924088174567
1321,41.38568043019721
1322,47.37550605946504
1323,53.04515687646265
1324,49.443049181368
1325,34.26695439594276
1326,55.97204147521461
1327,45.06525222584747
1328,39.02540095686593
1329,50.49323214281419
1330,34.13459118871703
1331,44.37598129609538
1332,65.8118262714767
1333,62.66993366328169
1334,55.883189578959424
1335,49.78163328513893
1336,36.549312786168976
1337,40.54640893480262
1338,67.02030034719131
1339,33.355830268898245
1340,69.25073205853656
1341,60.284349110571476
1342,51.24859053519359
1343,36.46455134014934
1344,44.98906754006823
1345,34.38011882782213
1346,58.70105177019614
1347,54.170589539542576
1348,43.84519998090779
1349,36.80066053888647
1350,39.686586800882466
1351,52.84434000977355
1352,45.4752933280827
1353,36.368511234932846
1354,50.1355543799833
1355,65.8425420068257
1356,55.49784702138914
1357,61.46353030576119
1358,65.97453540592315
1359,44.80217770095669
1360,42.847384607911195
1361,83.01304124956498
1362,47.208541149233305
